,LinAccMag_max_Mano,LinAccMag_std_Mano,GyroMag_max_Mano,GyroMag_std_Mano,Time_to_peak_Mano,TotalRotation_Mano,RotEnergy_Mano,LinAccMag_max_Antebrazo,LinAccMag_std_Antebrazo,GyroMag_max_Antebrazo,GyroMag_std_Antebrazo,Time_to_peak_Antebrazo,TotalRotation_Antebrazo,RotEnergy_Antebrazo,MaxRelRot_Mano_Antebrazo,Stability_Mano,TimePeakRot_Antebrazo,clase_Tiro
50,7.169272452275317,1.1841260442584634,649.2737220647215,182.50837229762854,0.9499,1.5350982287423944,5.686424905009726,7.082824588951862,1.365296127569214,648.7416418567358,190.25996724345205,0.9,1.1708729945011858,4.410873015720345,1.4382301605943373,0.6767765684716489,1.49,0.0
51,5.561080219013798,1.2204377675582534,915.7680525024142,179.35503076516457,0.65,1.1791281381999597,5.704092905420985,4.0895436599238755,0.9692722323619285,832.9769868329405,173.84535426739464,0.48,1.3577567894132891,4.572294467123311,3.140503827416438,0.4487404572084089,0.65,1.0
52,5.799520041816437,0.9119669985618396,1093.3653995520708,179.11315035128968,1.02,1.616321685496938,6.276592139899776,3.578526781265803,0.7575484282748493,1089.362361280153,127.01183758124415,1.0401,0.6343920544684537,3.412624797325034,2.793989477630702,0.6332828551425786,1.1101,0.0
53,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,5.357041773508657,1.3442674125858551,528.3282071991678,122.38038392964033,0.6002,1.681847221093236,2.848464283844867,2.4697489945608577,0.5684465235105997,0.73404,0.0
54,5.2350910211202795,1.0030643879963321,1322.2631991992123,210.26010753760494,0.9599,0.6626350906358969,6.5745740358143525,5.253791406660842,1.057028206307131,1290.1931492057574,193.6786258825288,0.9901,0.4663184425427592,4.1881811883628695,3.136415584118306,0.7686142182047855,1.2301,1.0
55,8.659353272991213,1.8397922375756461,1423.611879618492,319.04763550791466,0.72,0.7826381485552226,4.679161188777372,5.099091556884758,1.173114771969388,535.0412165233945,119.16134265822977,0.5820399999999999,1.0517403382100015,2.2696351645540385,2.3915018527568117,0.45599378033780835,0.952,1.0
56,5.4578412947613595,1.0392392171109897,665.4975536587455,174.69200799579332,1.0199,2.0102324092836765,7.776218287629051,5.753813411380197,1.2964089635393046,695.2833943202838,171.51308810348957,0.8901,1.1828352926933008,2.962789680179601,1.5839675977505174,0.6164357913225222,0.8701,0.0
57,8.621364658380294,1.5166252925311985,1501.6105993977533,252.36677963506702,0.69,1.6179455477299118,5.594199769416489,7.58214965306515,1.253756592075733,1399.1487938400153,212.47432699972617,0.6999,1.7160440780956616,4.201111245684382,2.3171779884855184,0.33674599794985416,0.7699,0.0
58,8.27474463373076,1.408229903087482,1365.4392271877934,218.38019251055454,0.82,0.29815643972177125,4.0022918269009,8.15694248813715,1.136977553854786,1286.3318279113994,163.62385503740742,0.84,0.40525353017769644,4.490267968974635,1.8956882963358321,0.44229923837017493,0.72,0.0
59,8.884093147301687,1.881716996519673,1112.258626913498,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.157517621472377,1.0212719876714604,607.4557235528782,136.4459339304596,0.7899,1.6374030690738233,2.427547308162948,2.6628790684360673,0.465173427856155,0.72804,0.0
60,6.038231192882779,1.2269121852743157,985.068109222886,199.36371204969072,0.89,2.2693029090277137,5.588061370400213,5.4580966636504185,1.067981247421034,708.0546530826371,152.6885360416461,0.92,1.7614211575392134,3.263140786048458,2.9453330849670962,0.4091040006085119,1.49,0.0
61,6.311074965849484,1.3664490382257493,1262.895249115327,272.9112084200263,0.49,2.5516372242764627,5.793451358790797,6.409664932667796,1.2596632102962795,1259.7257102023596,252.69176625077742,0.4499,1.6231517488002578,3.5272780563499753,3.123681359086361,0.7081084905780185,0.3999,0.0
62,2.3961998147209957,0.7153058045034746,496.31525388308114,151.64108428768776,0.12,2.7396199019310115,3.882797055193566,2.2144651424160937,0.6106691098044834,494.9112066629588,125.54425913034044,0.01,1.3502571618912023,0.7498541444355518,1.6515034323125528,0.7467144293131757,0.46,0.0
63,5.428128600219405,0.8276646006769365,1141.7399463410936,190.7718896216861,0.51,0.9902001909374453,3.635847639028678,5.348495824538382,0.8177006003430598,1213.19672774316,204.45306464962354,0.4999,1.8696512305581148,2.149814959110982,3.1408498706464947,0.8224954461295886,1.3299,0.0
